Significant,-LOG(P-value),Difference,T:.Protein.IDs,T:.Majority.protein.IDs,T:.Protein.names,T:.Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,C:.Only.identified.by.site,C:.Reverse,C:.Potential.contami1000t,N:.Peptides,N:.Mol..weight.[kDa],N:.Valid.values,N:.Valid.values.15.min,N:.Valid.values.30.min,N:.Valid.values.60.min,N:.Valid.values.unstim,15.min.FG.167.neu,15.min.FG.168.neu,15.min.FG.169.neu,15.min.FG.170.neu,30.min.FG171.neu,30.min.FG172.neu,30.min.FG173.neu,30.min.FG174.neu,60.min.FG175.neu,60.min.FG176.neu,60.min.FG177.neu,60.min.FG178.neu,unstim.FG163.neu,unstim.FG164.neu,unstim.FG165.neu,unstim.FG166.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,3.31528185712313,2.38292551040649,O89053,O89053,Coronin-1A,Coro1a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,13,50.989,16,4,4,4,4,19.889669418335,20.3603687286377,20.8713684082031,20.3263683319092,19.814868927002,19.8909683227539,19.4271678924561,20.1936683654785,19.1151695251465,19.2132682800293,18.985668182373,19.5067691802979,17.1911678314209,18.1419677734375,18.032169342041,18.5507678985596,15,MYD88,IRAK1
FALSE,0.556321967019659,0.550325155258179,O89079,O89079,Coatomer subunit epsilon,Cope,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,9,34.567,16,4,4,4,4,16.5599689483643,17.4243679046631,17.5128688812256,16.0159683227539,16.4392681121826,14.417368888855,15.1423683166504,14.6520681381226,15.8481683731079,16.8521690368652,11.1415691375732,15.7267684936523,15.7312688827515,16.1073684692383,16.3709678649902,17.1022682189941,15,MYD88,IRAK1
FALSE,0.459950235825309,0.594324827194214,O89086,O89086,RNA-binding protein 3,Rbm3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,16.604,16,4,4,4,4,17.2328681945801,17.2176685333252,15.3149681091309,15.4415683746338,14.6818685531616,15.1881685256958,15.9917688369751,16.349967956543,16.7506694793701,16.0826683044434,14.6611680984497,15.1531686782837,15.9874687194824,15.7602682113647,15.0348682403564,16.0471687316895,15,MYD88,IRAK1
FALSE,0.165383894898496,-0.139824867248535,O89090,O89090,Transcription factor Sp1,Sp1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,80.731,16,4,4,4,4,14.948468208313,15.7221689224243,16.0106678009033,15.5788688659668,16.8873691558838,16.2198677062988,15.6628684997559,16.2391681671143,15.862868309021,15.5973682403564,15.6154689788818,15.504168510437,15.0855684280396,15.5820684432983,16.0569686889648,16.0948677062988,15,MYD88,IRAK1
FALSE,0.625623280947992,1.12670016288757,O89100,O89100,GRB2-related adaptor protein 2,Grap2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,36.81,16,4,4,4,4,14.126368522644,15.1762685775757,14.9215688705444,12.8066692352295,12.6011686325073,14.2379684448242,13.4437685012817,13.9540691375732,13.9000692367554,11.8410692214966,11.5286684036255,12.808669090271,11.16916847229,13.352668762207,13.9748687744141,14.0273685455322,15,MYD88,IRAK1
TRUE,2.8963301641035,2.76399946212769,P01831,P01831,Thy-1 membrane glycoprotein,Thy1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,18.08,16,4,4,4,4,22.0371685028076,22.2003688812256,22.2025680541992,22.1933689117432,22.2624683380127,22.1998691558838,22.3492679595947,22.5439682006836,22.1894683837891,21.4377689361572,21.529369354248,21.5385684967041,18.1271686553955,20.0356693267822,19.1608695983887,20.2537689208984,15,MYD88,IRAK1
FALSE,0.850813011724387,1.24394989013672,P01899,P01899,"H-2 class I histocompatibility antigen, D-B alpha chain",H2-D1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,40.836,16,4,4,4,4,14.3257684707642,14.4892692565918,14.817268371582,12.7930688858032,14.1703691482544,13.5975685119629,13.8991689682007,14.4712686538696,13.2171688079834,12.2600688934326,14.0880689620972,13.4659690856934,11.2172689437866,13.7695684432983,13.5747690200806,12.8879690170288,15,MYD88,IRAK1
FALSE,0.265355340952812,0.461733500162762,P01901,P01901,"H-2 class I histocompatibility antigen, K-B alpha chain",H2-K1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,41.301,13,3,3,4,3,11.3462686538696,12.1700687408447,12.2813692092896,NA,NA,12.7490692138672,12.8299684524536,12.9332685470581,11.7417688369751,11.9306688308716,12.1775684356689,12.1417684555054,10.2829685211182,NA,11.7042684555054,12.4252691268921,15,MYD88,IRAK1
FALSE,0.0768440308117218,0.467999935150146,P84244;P02301,P84244;P02301,Histone H3.3;Histone H3.3C,H3f3a;H3f3c,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,7,15.328,14,4,3,3,4,20.850269317627,17.4264678955078,20.8042678833008,20.0955696105957,NA,16.0059680938721,15.8708686828613,20.8512687683105,18.2433681488037,17.162467956543,NA,16.3793678283691,23.9322681427002,19.4427680969238,19.9073696136475,14.0221691131592,15,MYD88,IRAK1
FALSE,0.855650958549842,0.686100006103516,P03975,P03975,IgE-binding protein,Iap,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,17,62.747,16,4,4,4,4,22.829568862915,23.0692691802979,23.602668762207,23.3741683959961,23.1052684783936,23.2735691070557,22.8252696990967,23.0872688293457,23.0902690887451,22.9368686676025,22.3939685821533,22.9356689453125,21.5120677947998,22.8371696472168,22.5663681030273,23.215669631958,15,MYD88,IRAK1
FALSE,0,NA,P04104,P04104,"Keratin, type II cytoskeletal 1",Krt1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,8,65.605,4,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.940468788147,NA,NA,13.8031692504883,14.3546686172485,NA,14.8798685073853,15,MYD88,IRAK1
FALSE,0.80269601621295,-0.923549890518188,P04184,P04184,"Thymidine kinase, cytosolic",Tk1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,25.776,9,2,1,2,4,11.5545692443848,12.2577686309814,NA,NA,NA,NA,NA,14.5570688247681,NA,NA,12.5843687057495,12.9436683654785,11.8601684570313,13.0824689865112,13.1682691574097,13.207968711853,15,MYD88,IRAK1
FALSE,0.364693571375137,0.459500789642334,P05213,P05213,Tubulin alpha-1B chain,Tuba1b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,17,50.151,16,4,4,4,4,19.3630695343018,17.6677684783936,19.091869354248,18.7364692687988,18.7361679077148,18.7374687194824,16.2641677856445,17.1743679046631,17.6179695129395,18.0232677459717,17.2498683929443,18.1714687347412,17.1292686462402,18.5474681854248,18.34836769104,18.9960689544678,15,MYD88,IRAK1
FALSE,0,3.31559991836548,P05977;P09542,P05977;P09542,"Myosin light chain 1/3, skeletal muscle isoform;Myosin light chain 3",Myl1;Myl3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,20.594,6,2,3,0,1,NA,15.8798685073853,15.8260688781738,NA,15.8248682022095,NA,15.4504690170288,16.0615692138672,NA,NA,NA,NA,12.5373687744141,NA,NA,NA,15,MYD88,IRAK1
FALSE,1.29922581366616,0.959499359130859,P06151;P00342;P16125,P06151,L-lactate dehydrogenase A chain,Ldha,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,10,36.498,16,4,4,4,4,17.7466678619385,18.1349678039551,18.5010681152344,18.1260681152344,18.1915683746338,18.3028678894043,18.2786693572998,18.4879684448242,17.6256694793701,17.4807682037354,17.2198677062988,17.7760677337646,16.2139682769775,17.3367691040039,17.1605682373047,17.9594688415527,15,MYD88,IRAK1
TRUE,2.94968441438037,2.58567523956299,P06240,P06240,Proto-oncogene tyrosine-protein kinase LCK,Lck,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,7,57.942,16,4,4,4,4,16.5214691162109,16.9829692840576,17.0168685913086,16.2210693359375,16.2087688446045,16.5043678283691,14.8962688446045,15.3140687942505,16.5859680175781,15.2959690093994,14.6226682662964,15.4047689437866,13.6708688735962,14.1744689941406,13.3637685775757,15.1905689239502,15,MYD88,IRAK1
FALSE,1.53092209970983,1.20702457427979,P07091,P07091,Protein S100-A4,S100a4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,11.721,15,4,3,4,4,18.4251689910889,18.3457679748535,17.8315677642822,16.8858680725098,17.6152687072754,16.0464687347412,17.9051685333252,NA,17.6439685821533,16.9859676361084,17.6682682037354,17.5911693572998,16.2349681854248,16.6781692504883,16.4340686798096,17.3130683898926,15,MYD88,IRAK1
FALSE,0.144189882319444,0.335225582122803,P07356,P07356,Annexin A2,Anxa2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,9,38.676,16,4,4,4,4,14.7973690032959,17.1317691802979,17.3889694213867,15.7001686096191,17.0960693359375,16.8455677032471,15.9372682571411,16.894868850708,15.9968681335449,17.0704689025879,16.2539691925049,17.29416847229,14.1840686798096,15.9604682922363,16.3000679016113,17.2327690124512,15,MYD88,IRAK1
FALSE,1.30630072471636,0.984449625015259,P07742,P07742,Ribonucleoside-diphosphate reductase large subunit,Rrm1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,11,90.209,16,4,4,4,4,15.2419681549072,15.7908687591553,16.4425678253174,15.3775682449341,15.0989685058594,15.2091684341431,14.4673690795898,15.0723686218262,15.5615682601929,14.8688688278198,14.5363683700562,14.8257684707642,13.9268684387207,14.9511690139771,14.7062683105469,15.3308687210083,15,MYD88,IRAK1
FALSE,0.625477614277659,0.563174962997437,P07901,P07901,Heat shock protein HSP 90-alpha,Hsp90aa1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,16,84.787,16,4,4,4,4,15.8563690185547,16.9988689422607,17.5865688323975,16.4887676239014,16.9348678588867,16.937068939209,17.6519680023193,17.9227676391602,16.5837688446045,16.3721694946289,16.5757694244385,16.4046688079834,15.754168510437,16.6357688903809,15.8389682769775,16.4489688873291,15,MYD88,IRAK1
FALSE,0,0.470324516296387,P07903,P07903,DNA excision repair protein ERCC-1,Ercc1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,32.909,7,4,0,2,1,11.60666847229,11.9204683303833,11.0578689575195,10.5785684585571,NA,NA,NA,NA,11.8314685821533,NA,NA,10.4913692474365,10.8205690383911,NA,NA,NA,15,MYD88,IRAK1
FALSE,0.508389666139521,0.462974786758423,P08113,P08113,Endoplasmin,Hsp90b1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,5,92.475,16,4,4,4,4,12.5287685394287,13.2006683349609,13.4227685928345,13.8934688568115,14.1758689880371,14.4847688674927,13.274468421936,14.7454681396484,11.0607690811157,11.3698692321777,12.2804689407349,12.2595691680908,12.7062692642212,13.6501684188843,12.6485691070557,12.1887683868408,15,MYD88,IRAK1
TRUE,2.76307250453014,1.73840045928955,P08752;B2RSH2,P08752,Guanine nucleotide-binding protein G(i) subunit alpha-2,Gnai2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,16,40.489,16,4,4,4,4,20.1515693664551,20.9815692901611,21.2324695587158,20.7435684204102,21.1261692047119,21.183069229126,20.8501682281494,21.284969329834,20.7932682037354,20.2589683532715,20.1209678649902,20.4147682189941,18.4387683868408,19.1971683502197,18.9979686737061,19.5216693878174,15,MYD88,IRAK1
FALSE,0.197570114512708,0.116574764251709,P08775,P08775,DNA-directed RNA polymerase II subunit RPB1,Polr2a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,29,217.17,16,4,4,4,4,15.6457681655884,16.2220687866211,16.5273685455322,16.1445693969727,15.899468421936,15.8966684341431,15.2762689590454,16.0297679901123,15.3545684814453,14.7793684005737,15.5337686538696,16.0956687927246,15.9351682662964,16.3747692108154,15.6835689544678,16.0799694061279,15,MYD88,IRAK1
FALSE,0.574558816771736,1.03432512283325,P09242,P09242,"Alkaline phosphatase, tissue-nonspecific isozyme",Alpl,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,57.514,11,4,3,2,2,16.287467956543,16.5704689025879,16.7160682678223,16.262767791748,16.4282684326172,15.4820690155029,15.3688688278198,NA,NA,NA,15.3663682937622,14.8738689422607,14.1445684432983,NA,NA,16.7051677703857,15,MYD88,IRAK1
FALSE,0.312539719080229,0.332200050354004,P09405,P09405,Nucleolin,Ncl,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,19,76.722,16,4,4,4,4,21.5805683135986,22.4964694976807,22.2677688598633,22.3177680969238,22.435567855835,22.6703681945801,22.8952693939209,22.7745685577393,21.8277683258057,21.8796691894531,21.5271682739258,20.261869430542,20.7395687103271,22.5754680633545,21.7640686035156,22.2546691894531,15,MYD88,IRAK1
FALSE,0.40693546566901,0.362149953842163,P0C090,P0C090,Roquin-2,Rc3h2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,11,131.29,16,4,4,4,4,14.1051683425903,14.5810689926147,14.6047687530518,14.3752689361572,14.5283689498901,14.7236680984497,13.7840690612793,14.7937688827515,13.8095684051514,13.9421691894531,14.1321687698364,14.0369691848755,13.1028690338135,14.1118688583374,14.0659685134888,14.9369688034058,15,MYD88,IRAK1
FALSE,1.09890170492344,-1.40097522735596,Q3THW5;P0C0S6,Q3THW5;P0C0S6,Histone H2A.V;Histone H2A.Z,H2afv;H2afz,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,5,13.509,16,4,4,4,4,18.8639678955078,19.0890693664551,20.6525688171387,20.8475685119629,20.0947685241699,22.2195682525635,20.1076679229736,22.9178695678711,19.7471694946289,20.0356693267822,21.3138694763184,20.703369140625,20.4589691162109,22.3155689239502,21.5464687347412,20.7360687255859,15,MYD88,IRAK1
FALSE,0.625546723687352,0.528474807739258,P10126;P62631,P10126;P62631,Elongation factor 1-alpha 1;Elongation factor 1-alpha 2,Eef1a1;Eef1a2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,19,50.113,16,4,4,4,4,23.3452682495117,23.5694694519043,23.6270694732666,23.6659679412842,23.2900695800781,23.2786693572998,23.5363693237305,23.6924686431885,23.0804691314697,23.0438690185547,22.8118686676025,22.7940692901611,22.1374683380127,23.0372695922852,22.8621692657471,24.0569686889648,15,MYD88,IRAK1
FALSE,1.08324078359811,0.435000419616699,P10400,P10400,Retrovirus-related Pol polyprotein;Reverse transcriptase;Endonuclease,Pol,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,13.302,16,4,4,4,4,17.8285694122314,17.7902679443359,18.3866691589355,18.0177688598633,17.234468460083,17.6309680938721,18.1252689361572,18.8589687347412,18.1941680908203,17.8536682128906,17.2377681732178,17.2803688049316,17.101167678833,17.745569229126,17.7748680114746,17.6616687774658,15,MYD88,IRAK1
FALSE,0,1.34930038452148,P10639,P10639,Thioredoxin,Txn,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,11.675,7,3,1,2,1,14.1264686584473,15.3485689163208,14.6827688217163,NA,NA,NA,NA,14.8522682189941,14.8286685943604,14.5882682800293,NA,NA,NA,NA,13.3699684143066,NA,15,MYD88,IRAK1
FALSE,0.335437003569315,0.305049896240234,P10711,P10711,Transcription elongation factor A protein 1,Tcea1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,33.88,15,4,3,4,4,13.5477685928345,14.0218687057495,14.6774682998657,13.7845687866211,13.7599687576294,15.0745687484741,NA,13.1172685623169,14.7748689651489,13.257568359375,12.7879686355591,14.0646686553955,13.2980690002441,13.7802686691284,13.2050685882568,14.5280685424805,15,MYD88,IRAK1
FALSE,0.759857769271658,0.933524608612061,Q8CGP2;Q8CGP1;Q6ZWY9;Q64525;Q64478;Q64475;P10854;P10853;Q9D2U9;Q8CGP0;Q64524;P70696,Q8CGP2;Q8CGP1;Q6ZWY9;Q64525;Q64478;Q64475;P10854;P10853;Q9D2U9;Q8CGP0;Q64524;P70696,Histone H2B type 1-P;Histone H2B type 1-K;Histone H2B type 1-C/E/G;Histone H2B type 2-B;Histone H2B type 1-H;Histone H2B type 1-B;Histone H2B type 1-M;Histone H2B type 1-F/J/L;Histone H2B type 3-A;Histone H2B type 3-B;Histone H2B type 2-E;Histone H2B type 1-A,Hist1h2bp;Hist1h2bk;Hist1h2bc;Hist2h2bb;Hist1h2bh;Hist1h2bb;Hist1h2bm;Hist1h2bf;Hist3h2ba;Hist3h2bb;Hist2h2be;Hist1h2ba,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,11,13.992,16,4,4,4,4,25.5964679718018,26.9893684387207,26.2525691986084,27.7943687438965,26.1000690460205,25.5922679901123,26.3951683044434,27.0012683868408,25.6641693115234,25.6172695159912,24.1294689178467,25.1811695098877,26.5042686462402,26.2171688079834,25.2336692810059,24.9435691833496,15,MYD88,IRAK1
FALSE,0.336884246472345,0.37452507019043,P10922,P10922,"Histone H1.0;Histone H1.0, N-terminally processed",H1f0,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,20.861,16,4,4,4,4,20.1114692687988,20.3597679138184,20.3821678161621,20.8546695709229,20.9541683197021,20.8610687255859,22.2767696380615,22.2773685455322,20.7605686187744,20.9396686553955,20.743968963623,20.5693683624268,18.7269687652588,20.6096687316895,20.6028690338135,20.2704677581787,15,MYD88,IRAK1
FALSE,1.77126786174825,-0.903274536132813,P11031,P11031,Activated RNA polymerase II transcriptional coactivator p15,Sub1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,14.427,15,4,4,3,4,17.6616687774658,17.0980682373047,17.7910690307617,17.2092685699463,18.2988681793213,18.8346691131592,14.5917682647705,15.624568939209,15.1411685943604,NA,14.7480688095093,17.4079685211182,18.1260681152344,18.9770679473877,18.0030689239502,18.2669677734375,15,MYD88,IRAK1
FALSE,0.796394267250562,0.435800313949585,P11032,P11032,Granzyme A,Gzma,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,28.599,16,4,4,4,4,16.2539691925049,16.4519691467285,16.502368927002,16.5957679748535,16.5543689727783,16.8098678588867,16.3532676696777,16.5792694091797,16.8552684783936,15.7170686721802,15.999568939209,15.6236686706543,15.2828683853149,16.1974678039551,16.0639686584473,16.5165691375732,15,MYD88,IRAK1
FALSE,0.0457355585637247,0.0471248626708984,P11103,P11103,Poly [ADP-ribose] polymerase 1,Parp1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,21,113.1,16,4,4,4,4,18.368968963623,18.9396686553955,19.1946678161621,18.9619693756104,18.9577693939209,19.1949691772461,18.3051681518555,18.7913684844971,18.7483692169189,19.1029682159424,18.8165683746338,18.790168762207,17.8981685638428,19.0551681518555,19.013069152832,19.3103694915771,15,MYD88,IRAK1
FALSE,0.226525219858655,-0.420419692993164,P11157,P11157,Ribonucleoside-diphosphate reductase subunit M2,Rrm2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,45.095,16,4,4,4,4,10.4608688354492,10.683069229126,10.1212491989136,10.0942087173462,11.2395687103271,11.1755685806274,10.710168838501,11.3703689575195,11.1738691329956,11.0454683303833,10.1075592041016,10.9115686416626,8.90676879882813,12.4701690673828,10.6424684524536,11.0216684341431,15,MYD88,IRAK1
TRUE,2.14697199192338,2.16809988021851,P11370;P10404,P11370;P10404,Retrovirus-related Env polyprotein from Fv-4 locus;MLV-related proviral Env polyprotein;Surface protein;Transmembrane protein,Fv4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,74.452,16,4,4,4,4,15.437068939209,15.6239681243896,15.9095687866211,16.0626678466797,16.6311683654785,16.2937679290771,15.2212686538696,16.4845676422119,15.428768157959,14.9713687896729,14.9958686828613,14.4372692108154,12.3202686309814,13.3167686462402,13.9078683853149,14.8159685134888,15,MYD88,IRAK1
FALSE,1.01422206395483,0.693924427032471,P11440,P11440,Cyclin-dependent kinase 1,Cdk1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,10,34.106,16,4,4,4,4,16.5465679168701,16.9199676513672,17.3827686309814,16.697868347168,16.8149681091309,16.152868270874,16.9882678985596,17.3269691467285,16.370569229126,16.1360683441162,16.2688694000244,15.7885684967041,15.4210681915283,16.3118686676025,16.1502685546875,16.8882694244385,15,MYD88,IRAK1
FALSE,1.61552098320153,0.847300052642822,P11499,P11499,Heat shock protein HSP 90-beta,Hsp90ab1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,25,83.28,16,4,4,4,4,19.1371688842773,19.5061683654785,19.7406692504883,19.6036682128906,19.7313690185547,20.0258693695068,19.4093685150146,20.0987682342529,19.3156681060791,18.54296875,18.9001693725586,18.869068145752,17.9723682403564,19.1243686676025,18.5819683074951,18.9197692871094,15,MYD88,IRAK1
FALSE,0.200095574769893,0.37440013885498,P11679;CON__P05787;CON__Q9H552,P11679;CON__P05787,"Keratin, type II cytoskeletal 8",Krt8,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,7,54.565,8,3,2,0,3,NA,12.1644687652588,12.0411691665649,11.8893690109253,11.8676691055298,11.9413690567017,NA,NA,NA,NA,NA,NA,10.2440690994263,12.5668687820435,NA,12.1608686447144,15,MYD88,IRAK1
FALSE,0.244650787733911,0.37731639544169,P11928,P11928,2-5-oligoadenylate synthase 1A,Oas1a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,42.428,13,3,3,3,4,NA,14.5618686676025,14.4268684387207,14.4993686676025,14.7230682373047,14.4609689712524,NA,13.6937685012817,14.4429683685303,12.5217685699463,NA,14.05246925354,12.9281692504883,15.0512685775757,13.5534687042236,14.9419689178467,15,MYD88,IRAK1
FALSE,2.02159544780627,0.663175106048584,P11983,P11983,T-complex protein 1 subunit alpha,Tcp1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,20,60.448,16,4,4,4,4,17.7009677886963,18.0044689178467,18.2237682342529,17.9820690155029,17.888069152832,17.9874687194824,17.9150676727295,18.1151676177979,17.8195686340332,18.0883693695068,16.7691688537598,18.0231685638428,17.136568069458,17.1580677032471,17.23166847229,17.7322692871094,15,MYD88,IRAK1
FALSE,0.0394378377235917,0.0504746437072754,P12367;P31324,P12367,cAMP-dependent protein kinase type II-alpha regulatory subunit,Prkar2a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,8,45.389,16,4,4,4,4,16.1083679199219,15.562668800354,17.0362682342529,16.9148693084717,16.1241683959961,16.7534694671631,16.2036685943604,15.3793687820435,15.6836681365967,15.0719690322876,15.6632690429688,16.1104679107666,15.559868812561,16.550968170166,16.4829692840576,16.8264694213867,15,MYD88,IRAK1
FALSE,1.16565756296301,0.499499320983887,P12382,P12382,"ATP-dependent 6-phosphofructokinase, liver type",Pfkl,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,19,85.359,16,4,4,4,4,18.7607688903809,18.5325679779053,18.4826679229736,18.4050693511963,18.288667678833,18.0644683837891,17.7075691223145,17.8580684661865,17.9310684204102,17.8415679931641,17.9023685455322,17.7893676757813,17.446569442749,18.1902694702148,18.1079692840576,18.438268661499,15,MYD88,IRAK1
