Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,T:.Protein.names,Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,C:.Only.identified.by.site,C:.Reverse,C:.Potential.contami1000t,N:.Peptides,N:.Mol..weight.[kDa],Valid.values,N:.Valid.values.15.min,N:.Valid.values.30.min,N:.Valid.values.60.min,N:.Valid.values.unstim,15.min.FG.167.neu,15.min.FG.168.neu,15.min.FG.169.neu,15.min.FG.170.neu,30.min.FG171.neu,30.min.FG172.neu,30.min.FG173.neu,30.min.FG174.neu,60.min.FG175.neu,60.min.FG176.neu,60.min.FG177.neu,60.min.FG178.neu,unstim.FG163.neu,unstim.FG164.neu,unstim.FG165.neu,unstim.FG166.neu,ORIGIN,PULLED_PROTEIN,KO
FALSE,0.555222177909643,0.293874979019165,Q3U1J4,Q3U1J4,DNA damage-binding protein 1,Ddb1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,10,126.85,16,4,4,4,4,14.9452686309814,15.142068862915,15.1670684814453,15.3106689453125,15.1551685333252,15.3213682174683,15.0991687774658,15.9807682037354,15.5526685714722,14.6811685562134,14.2663688659668,15.0038681030273,14.9624681472778,14.9349689483643,14.967568397522,15.5159683227539,30,MYD88,IRAK1
FALSE,0.268040333529172,0.255499839782715,Q3U1Y4,Q3U1Y4,DENN domain-containing protein 4B,Dennd4b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,164.74,14,4,2,4,4,11.9459686279297,12.684868812561,11.5384683609009,11.3161687850952,NA,NA,10.9153690338135,11.9001684188843,11.8569688796997,10.9877691268921,11.4374685287476,10.7294683456421,11.1584692001343,11.4740686416626,10.73046875,11.2460689544678,30,MYD88,IRAK1
FALSE,0.0100845922932148,-0.0134501457214355,Q3U2K0,Q3U2K0,Protein FAM193B,Fam193b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,8,95.083,16,4,4,4,4,15.3515682220459,15.5846681594849,15.9451684951782,15.5346689224243,15.460768699646,15.6085681915283,14.2515687942505,15.135968208313,15.463568687439,14.6569681167603,14.7456684112549,15.1473684310913,14.6654682159424,15.3947687149048,14.5179691314697,15.9324684143066,30,MYD88,IRAK1
FALSE,0.837314349688602,0.734825134277344,Q3U3T8,Q3U3T8,WD repeat-containing protein 62,Wdr62,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,167.28,12,2,4,4,2,NA,10.3396692276001,NA,11.1364688873291,10.2619791030884,9.86846923828125,9.86809921264648,10.5274686813354,10.2746686935425,9.4190788269043,9.88742923736572,8.9501485824585,8.86196899414063,9.93138885498047,NA,NA,30,MYD88,IRAK1
FALSE,0.528802441936624,0.377125263214111,Q3U5C7;Q80VL3,Q3U5C7,Prickle-like protein 1,Prickle1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,17,94.13,16,4,4,4,4,18.1010684967041,18.8602695465088,18.655668258667,18.5982685089111,18.5579681396484,18.3512687683105,17.9482688903809,17.8115692138672,17.8325691223145,17.8353691101074,17.5930690765381,17.5744686126709,16.9695682525635,17.8970680236816,18.1147689819336,18.1791687011719,30,MYD88,IRAK1
FALSE,0.0110839598705163,0.0214498043060303,Q3U6K5,Q3U6K5,Spermatogenesis-associated protein 6,Spata6,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,56.101,16,4,4,4,4,14.1587686538696,14.9821681976318,16.6044692993164,15.5858688354492,13.19446849823,13.8563690185547,14.7097682952881,15.2824687957764,14.523868560791,14.0301685333252,11.9797687530518,14.046968460083,13.0824689865112,14.7920684814453,13.9412689208984,15.14146900177,30,MYD88,IRAK1
FALSE,1.39659185035196,0.874950647354126,Q3U6N9,Q3U6N9,UPF0488 protein C8orf33 homolog,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,24.464,16,4,4,4,4,16.1250686645508,16.7783679962158,16.5555686950684,17.5909690856934,17.1379680633545,17.0331687927246,17.5230693817139,17.9479694366455,17.1110687255859,17.6839694976807,17.469669342041,17.5145683288574,15.9610681533813,16.4114685058594,16.5378684997559,17.2319679260254,30,MYD88,IRAK1
FALSE,2.12151836756183,1.42112493515015,Q3U7R1,Q3U7R1,Extended synaptotagmin-1,Esyt1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,121.55,16,4,4,4,4,12.9720687866211,11.288969039917,12.0842685699463,12.4216690063477,13.1246690750122,13.4436683654785,12.5339689254761,12.8772687911987,11.5827684402466,11.8657684326172,10.8694686889648,10.7434692382813,10.6670684814453,11.9744691848755,11.8220691680908,11.8314685821533,30,MYD88,IRAK1
FALSE,0.261833489919405,0.326550483703613,Q3U821,Q3U821,NA,Wdr75,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,21,94.036,16,4,4,4,4,17.1130676269531,17.6455688476563,18.0412693023682,17.7903690338135,16.993968963623,17.3698692321777,17.0722694396973,18.4584693908691,15.9778690338135,16.5045680999756,16.3666687011719,16.7554683685303,16.1522693634033,17.8820686340332,17.6020679473877,16.9519691467285,30,MYD88,IRAK1
FALSE,0.431744846270466,0.36537504196167,Q3U9G9,Q3U9G9,Lamin-B receptor,Lbr,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,10,71.439,16,4,4,4,4,18.7027683258057,19.0731678009033,19.4073696136475,18.9965686798096,18.23046875,18.7341690063477,19.1988677978516,19.2291679382324,18.344669342041,17.8142681121826,17.3592681884766,18.2150688171387,17.6015682220459,18.8057689666748,18.7013683319092,18.8224678039551,30,MYD88,IRAK1
FALSE,0.500830100506394,0.596625328063965,Q3UA06,Q3UA06,Pachytene checkpoint protein 2 homolog,Trip13,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,48.376,16,4,4,4,4,14.7557687759399,14.4332685470581,13.188268661499,13.0709686279297,12.9667692184448,14.3167686462402,14.0852689743042,14.6636686325073,13.1676683425903,13.6001691818237,13.1385688781738,14.4234685897827,12.2324686050415,13.8124685287476,13.5821685791016,14.0188684463501,30,MYD88,IRAK1
FALSE,0.292504275071342,0.474149942398071,Q3UB74,Q3UB74,Transforming growth factor beta regulator 1,Tbrg1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,44.881,16,4,4,4,4,16.6238689422607,17.3782691955566,17.4623680114746,16.8236694335938,17.8111686706543,17.7388687133789,17.09836769104,16.825569152832,17.0550689697266,16.768367767334,16.9664688110352,16.6868686676025,15.1146688461304,17.0442676544189,17.3344688415527,18.0839691162109,30,MYD88,IRAK1
FALSE,0.774474764632041,0.523074865341187,Q69Z36;Q3UE17;Q05A36,Q69Z36;Q3UE17;Q05A36,RNA-binding protein MEX3B;RNA-binding protein MEX3D;RNA-binding E3 ubiquitin-protein ligase MEX3C,Mex3b;Mex3d;Mex3c,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,61.781,16,4,4,4,4,13.1787691116333,13.996768951416,14.618968963623,14.4868688583374,14.2980690002441,14.7349681854248,14.6431684494019,14.3678684234619,13.7285690307617,13.4186687469482,13.9911689758301,13.154468536377,13.1079683303833,14.0759687423706,14.1521692276001,14.615668296814,30,MYD88,IRAK1
FALSE,0.261843963582566,-0.321550369262695,Q3UEB3,Q3UEB3,Poly(U)-binding-splicing factor PUF60,Puf60,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,12,60.248,16,4,4,4,4,17.9142684936523,18.3925685882568,18.2431678771973,18.2814693450928,18.329568862915,18.3385677337646,17.5913677215576,17.6734676361084,18.3451690673828,17.4768676757813,17.6181678771973,16.7474689483643,17.0645694732666,19.2855682373047,18.330867767334,18.5381679534912,30,MYD88,IRAK1
FALSE,0.858796428171962,-1.62656990687052,Q3UFB2,Q3UFB2,Box C/D snoRNA protein 1,Znhit6,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,52.212,11,4,3,0,4,10.3909692764282,14.4920692443848,14.3346691131592,13.7423686981201,12.5218687057495,13.0710687637329,9.66425895690918,NA,NA,NA,NA,NA,12.7115688323975,13.5761690139771,13.7161684036255,13.5119686126709,30,MYD88,IRAK1
FALSE,0.184727099546064,0.1191246509552,Q3UFM5,Q3UFM5,Nucleolar MIF4G domain-containing protein 1,Nom1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,8,95.959,16,4,4,4,4,15.3913688659668,16.4156684875488,16.5359687805176,15.9889688491821,16.0818691253662,16.503568649292,15.7027683258057,16.0232677459717,15.5780687332153,15.4242687225342,15.6603689193726,15.7781686782837,15.7623682022095,16.0872688293457,15.5557689666748,16.4295692443848,30,MYD88,IRAK1
FALSE,0.339609963423211,0.246424674987793,Q3UFY8,Q3UFY8,Mitochondrial ribonuclease P protein 1,Trmt10c,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,5,48.385,16,4,4,4,4,15.0710687637329,14.6653690338135,15.8080682754517,14.9670686721802,15.0670680999756,15.3950681686401,14.519268989563,15.2632684707642,15.4265689849854,12.7672691345215,14.1872692108154,14.6833686828613,14.1266689300537,14.9374685287476,14.9215688705444,15.273268699646,30,MYD88,IRAK1
FALSE,0.36259650605603,0.530596097310385,Q3UH60,Q3UH60,Disco-interacting protein 2 homolog B,Dip2b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,171.12,10,3,3,1,3,NA,9.46039867401123,9.64600849151611,9.16200923919678,9.16257858276367,8.8661584854126,NA,8.70877838134766,NA,NA,NA,8.4382791519165,7.19255924224854,9.04437923431396,8.90878868103027,NA,30,MYD88,IRAK1
FALSE,0.19022196080302,-0.174175024032593,Q3UHC0,Q3UHC0,Trinucleotide repeat-containing gene 6C protein,Tnrc6c,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,23,175.77,16,4,4,4,4,14.964168548584,15.3694686889648,15.9711685180664,15.6776685714722,15.6683683395386,15.5650682449341,15.042368888855,15.4578685760498,14.9519681930542,14.7222681045532,15.0258684158325,15.5111684799194,14.7174682617188,15.5337686538696,15.9113683700562,16.2677688598633,30,MYD88,IRAK1
FALSE,0.4375967989625,0.785099744796753,Q3UHD6,Q3UHD6,Sorting nexin-27,Snx27,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,60.988,16,4,4,4,4,14.7724685668945,15.3233690261841,16.0981693267822,16.1418685913086,15.8445682525635,15.0781688690186,13.6992683410645,16.298168182373,15.7897682189941,14.8529682159424,15.4026689529419,14.6016683578491,12.9863691329956,14.5442686080933,14.5076684951782,15.7414684295654,30,MYD88,IRAK1
FALSE,0.720696402926471,-0.737400054931641,Q3UHK8,Q3UHK8,Trinucleotide repeat-containing gene 6A protein,Tnrc6a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,28,203.15,16,4,4,4,4,15.5810689926147,16.2097682952881,16.4495677947998,16.0876693725586,16.143367767334,15.3202686309814,14.42746925354,14.5387687683105,14.8180685043335,15.0991687774658,15.1943683624268,15.5028686523438,15.1139688491821,15.6923685073853,16.0212688446045,16.5518684387207,30,MYD88,IRAK1
FALSE,0.145925094889869,-0.188250064849854,Q3UHX0,Q3UHX0,Nucleolar protein 8,Nol8,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,9,128.63,16,4,4,4,4,12.8238687515259,14.7343683242798,14.896068572998,14.6347684860229,13.4226684570313,14.5295686721802,12.20276927948,13.8727684020996,12.1489686965942,12.0443687438965,12.9546689987183,14.5800685882568,13.7369689941406,13.7051687240601,13.6993684768677,13.6392688751221,30,MYD88,IRAK1
FALSE,0.267397799620399,0.348024368286133,Q3UHX9,Q3UHX9,Putative methyltransferase C9orf114 homolog,D2Wsu81e,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,8,42.957,16,4,4,4,4,15.7945690155029,15.8046684265137,16.6192684173584,16.034969329834,14.7223682403564,16.3303680419922,16.4932689666748,17.1708679199219,15.4198684692383,15.3667688369751,15.6271686553955,15.1481685638428,15.7683687210083,16.1263694763184,15.4875688552856,15.9424686431885,30,MYD88,IRAK1
FALSE,0.494966959103055,-0.963570117950439,Q3UIR3,Q3UIR3,E3 ubiquitin-protein ligase DTX3L,Dtx3l,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,83.043,11,2,2,3,4,NA,13.6536684036255,10.6399688720703,NA,11.2843685150146,NA,NA,9.91847896575928,10.9760684967041,NA,11.1277685165405,10.7392692565918,10.2185688018799,12.5881690979004,11.7550687789917,11.6981687545776,30,MYD88,IRAK1
FALSE,0.02537937690277,-0.0383751392364502,Q3UIW5,Q3UIW5,RING finger protein 10,Rnf10,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,5,88.344,16,4,4,4,4,14.5722684860229,14.7687683105469,15.3468685150146,14.8021688461304,13.8087692260742,14.1095685958862,15.2503681182861,13.9517688751221,14.2019691467285,14.1110687255859,13.9756689071655,14.2124691009521,13.2364692687988,14.2728691101074,14.6613683700562,15.1032686233521,30,MYD88,IRAK1
FALSE,0.894405574605291,-0.287449836730957,Q3UJB9,Q3UJB9,Enhancer of mRNA-decapping protein 4,Edc4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,36,152.48,16,4,4,4,4,18.0072689056396,18.1934680938721,18.5940685272217,18.3901691436768,18.4088687896729,18.7337684631348,18.1270694732666,18.6967678070068,18.9443683624268,17.9603691101074,17.9842681884766,18.4019680023193,18.6547679901123,18.9120693206787,18.6269683837891,18.9224681854248,30,MYD88,IRAK1
FALSE,0.746686226023163,0.632625102996826,Q3UJK4,Q3UJK4,GTP-binding protein 2,Gtpbp2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,65.754,16,4,4,4,4,13.0003690719604,13.0876684188843,12.892068862915,12.7380685806274,13.0416688919067,13.0098686218262,13.5240688323975,13.436469078064,13.0184688568115,12.8623685836792,12.642068862915,10.5006685256958,11.6548690795898,12.6701688766479,12.5721683502197,13.5843687057495,30,MYD88,IRAK1
FALSE,0.812982462880017,0.945300579071045,Q3UKJ7,Q3UKJ7,"WD40 repeat-containing protein SMU1;WD40 repeat-containing protein SMU1, N-terminally processed",Smu1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,15,57.543,16,4,4,4,4,18.5133686065674,19.8362693786621,19.7166690826416,19.2599678039551,19.0656681060791,19.2441692352295,18.3068695068359,18.5799694061279,18.0510692596436,17.3668689727783,17.2963676452637,18.5751686096191,16.7855682373047,17.6487693786621,17.6323680877686,19.3487682342529,30,MYD88,IRAK1
FALSE,1.20522348837572,1.83099937438965,Q3UL36,Q3UL36,Arginine and glutamate-rich protein 1,Arglu1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,5,32.887,16,4,4,4,4,18.9767684936523,20.7285690307617,20.2783679962158,20.7202682495117,20.5080680847168,21.0896682739258,23.1112689971924,22.9800682067871,21.8700695037842,21.5020694732666,21.316068649292,20.8509693145752,18.7341690063477,20.6445693969727,20.4375686645508,20.5487689971924,30,MYD88,IRAK1
FALSE,0,-1.16584364573161,Q3ULW8,Q3ULW8,NA,Parp3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,59.948,9,4,1,1,3,10.371768951416,12.5886688232422,11.8518686294556,11.1792688369751,NA,10.7257585525513,NA,NA,NA,NA,NA,11.0139684677124,12.1562690734863,NA,11.6440687179565,11.8744688034058,30,MYD88,IRAK1
FALSE,0.0947766839671382,0.249075412750244,Q3UM18,Q3UM18,Large subunit GTPase 1 homolog,Lsg1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,17,73.156,16,4,4,4,4,17.3473682403564,18.2559680938721,18.6971683502197,17.7694683074951,17.9463691711426,17.7411689758301,19.7528686523438,18.3322677612305,18.0709686279297,17.7690677642822,17.6615676879883,17.235668182373,16.4677677154541,17.833667755127,20.5224685668945,17.9524688720703,30,MYD88,IRAK1
FALSE,0.261044971170324,-0.138624668121338,Q3UMC0;Q9D3R6,Q3UMC0,Spermatogenesis-associated protein 5,Spata5,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,24,97.255,16,4,4,4,4,17.0825691223145,17.3664684295654,17.5484676361084,17.4723682403564,17.2994689941406,16.7954692840576,16.932767868042,17.1156692504883,17.2607688903809,17.2066688537598,16.5666694641113,17.0026683807373,16.8175678253174,17.3859691619873,16.8985691070557,17.5957679748535,30,MYD88,IRAK1
FALSE,1.31076984758466,-0.904600381851196,Q3UMQ8,Q3UMQ8,H/ACA ribonucleoprotein complex non-core subunit NAF1,Naf1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,7,53.245,16,4,4,4,4,15.0154685974121,16.0692691802979,20.3031692504883,15.3404684066772,13.8180685043335,13.9956684112549,14.7932682037354,14.8802680969238,14.9449682235718,13.4042692184448,13.628568649292,16.5353679656982,14.756368637085,15.0073690414429,15.4713687896729,15.8705682754517,30,MYD88,IRAK1
FALSE,0,NA,Q3UMT1,Q3UMT1,Protein phosphatase 1 regulatory subunit 12C,Ppp1r12c,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,84.684,4,3,1,0,0,NA,14.2528686523438,13.8595685958862,12.6689691543579,12.9067687988281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,MYD88,IRAK1
FALSE,0.546971145988358,0.4625244140625,Q3UPF5,Q3UPF5,Zinc finger CCCH-type antiviral protein 1,Zc3hav1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,33,106.69,16,4,4,4,4,19.8018684387207,20.4840679168701,20.1996688842773,20.1250686645508,20.2896690368652,20.1453685760498,20.1623687744141,20.5810680389404,20.0850677490234,19.6209678649902,19.2844696044922,19.7376689910889,18.6999683380127,20.3187694549561,20.1060695648193,20.2035694122314,30,MYD88,IRAK1
FALSE,0.514941171104284,0.395599842071533,Q3UQ84,Q3UQ84,"Threonine--tRNA ligase, mitochondrial",Tars2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,14,81.699,16,4,4,4,4,16.6362686157227,17.4487686157227,17.3752689361572,16.9187679290771,16.8303680419922,16.8153686523438,17.3480682373047,17.1357688903809,17.3621692657471,16.7898693084717,16.9876689910889,16.5368690490723,15.7980690002441,16.9009685516357,16.4994678497314,17.348669052124,30,MYD88,IRAK1
FALSE,0.45034668657179,0.346049785614014,Q3UQU0,Q3UQU0,Bromodomain-containing protein 9,Brd9,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,7,66.839,16,4,4,4,4,15.5756683349609,16.3006687164307,15.4534683227539,15.2804689407349,14.7437686920166,13.9868688583374,14.8784685134888,14.9767684936523,12.4855690002441,13.8459692001343,14.0084686279297,13.470269203186,13.6703691482544,14.4286689758301,14.9263687133789,14.1762685775757,30,MYD88,IRAK1
FALSE,0.555914913668024,0.382450580596924,Q3URQ0,Q3URQ0,Testis-expressed sequence 10 protein,Tex10,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,10,105.21,16,4,4,4,4,16.2216682434082,16.741268157959,16.7558689117432,16.9921684265137,16.4386692047119,16.7047691345215,16.1352691650391,16.764669418335,15.9522686004639,15.6086683273315,15.8404684066772,16.0576686859131,15.2927684783936,16.5977687835693,16.3135681152344,16.3094692230225,30,MYD88,IRAK1
FALSE,0.61695417393177,-0.287800073623657,Q3USH5,Q3USH5,"Splicing factor, suppressor of white-apricot homolog",Sfswap,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,8,104.19,16,4,4,4,4,13.9691686630249,14.437668800354,13.8750686645508,14.5421686172485,14.5165691375732,14.4599685668945,14.3075685501099,13.8432683944702,13.9795684814453,13.2610683441162,13.0908689498901,13.3708686828613,14.1316690444946,14.5317687988281,14.7716684341431,14.8434686660767,30,MYD88,IRAK1
FALSE,0.791515645918517,1.33347511291504,Q3UV17,Q3UV17,"Keratin, type II cytoskeletal 2 oral",Krt76,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,8,62.844,15,3,4,4,4,NA,19.5937690734863,19.4037685394287,18.276668548584,19.1117687225342,18.2145690917969,20.538969039917,21.3151683807373,19.905969619751,19.2293682098389,18.7273693084717,19.3237686157227,17.0880680084229,19.0217685699463,18.7751693725586,18.9615688323975,30,MYD88,IRAK1
FALSE,0.701464126788675,0.733450174331665,Q3UWW6,Q3UWW6,GAS2-like protein 3,Gas2l3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,74.234,16,4,4,4,4,14.3095684051514,14.410569190979,14.6416683197021,14.5905685424805,14.2197685241699,11.9569692611694,13.5528688430786,13.5978689193726,13.9343690872192,11.4628686904907,12.7136688232422,13.1013689041138,12.2438688278198,12.9035692214966,12.4261684417725,12.820068359375,30,MYD88,IRAK1
FALSE,1.3239952629355,-0.83109974861145,Q3UX10,Q3UX10,Tubulin alpha chain-like 3,Tubal3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,49.988,13,4,2,3,4,13.8702688217163,14.352668762207,14.9214687347412,13.8108692169189,13.8017692565918,13.1252689361572,NA,NA,14.4959688186646,12.5517692565918,NA,13.5059690475464,14.2755689620972,13.9363689422607,14.3571691513062,14.6093683242798,30,MYD88,IRAK1
FALSE,0.953395872999687,0.427399873733521,Q3UXZ9;Q80Y84,Q3UXZ9,Lysine-specific demethylase 5A,Kdm5a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,24,192.21,16,4,4,4,4,15.4731683731079,16.3028678894043,16.5192680358887,15.8325681686401,16.2629680633545,15.9130687713623,15.8050689697266,15.6704683303833,15.5418682098389,15.0979681015015,15.3941688537598,15.0279684066772,14.9651689529419,15.6525688171387,15.467568397522,15.85666847229,30,MYD88,IRAK1
FALSE,0.418945971613203,0.801591873168945,Q3UY34,Q3UY34,Uncharacterized protein C12orf43 homolog,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,27.631,15,4,3,4,4,14.6892681121826,16.5976676940918,16.3309688568115,15.3469686508179,15.7327690124512,13.5410690307617,14.9723682403564,NA,15.622368812561,14.7490682601929,14.7897682189941,15.2318687438965,12.4094686508179,14.1173686981201,14.3392686843872,14.9224681854248,30,MYD88,IRAK1
FALSE,0.166348604635839,0.114249706268311,Q3UYV9,Q3UYV9,Nuclear cap-binding protein subunit 1,Ncbp1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,22,91.926,16,4,4,4,4,19.7783679962158,20.1425685882568,20.2779693603516,20.1449680328369,20.0364685058594,20.1055679321289,19.633768081665,19.9956684112549,19.9300689697266,19.3359680175781,19.4337692260742,19.3562679290771,19.1931686401367,19.9280681610107,19.8192691802979,20.3739681243896,30,MYD88,IRAK1
FALSE,1.23369719260054,-0.894124746322632,Q3UZ01,Q3UZ01,RNA-binding protein 40,Rnpc3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,57.971,16,4,4,4,4,13.9668684005737,14.3564691543579,15.3390684127808,15.2651681900024,15.0126686096191,14.8925685882568,14.7479686737061,15.4284687042236,14.9728689193726,14.4309692382813,14.736668586731,14.1310691833496,15.226469039917,15.38196849823,16.485668182373,16.5640678405762,30,MYD88,IRAK1
FALSE,0.859151045453107,1.04252529144287,Q3UZ39,Q3UZ39,Leucine-rich repeat flightless-interacting protein 1,Lrrfip1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,79.248,13,4,4,3,2,11.2252683639526,11.9075689315796,12.4630689620972,11.2637691497803,11.1153688430786,11.9040689468384,11.9319686889648,11.7775688171387,10.852068901062,NA,11.2472686767578,10.4623689651489,NA,NA,9.84746837615967,11.4319686889648,30,MYD88,IRAK1
FALSE,0.554167150271934,0.751725196838379,Q3V0C1,Q3V0C1,Zinc finger matrin-type protein 1,Zmat1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,5,84.175,16,4,4,4,4,13.2511692047119,13.0890684127808,12.5504684448242,13.6783685684204,13.3493690490723,13.254768371582,14.3164691925049,13.7265691757202,11.7241687774658,11.5645685195923,12.4921684265137,13.0613689422607,12.0081691741943,13.4124689102173,11.8952684402466,14.3243684768677,30,MYD88,IRAK1
