Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,T:.Protein.names,Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,C:.Potential.contami1000t,N:.Peptides,N:.Mol..weight.[kDa],Valid.values,N:.Valid.values.unstim,N:.Valid.values.15.min.stim,N:.Valid.values.30.min.stim,N:.Valid.values.WT.control,FG26..unstim,FG27..unstim,FG29..unstim,FG30..15.min.stim,FG32..15.min.stim,FG33..15.min.stim,FG34..30..min.stim,FG35..30.min.stim,FG36..30.min.stim,FG50.WT.control,FG51.WT.control,FG52.WT.control,FG53.WT.control,ORIGIN,PULLED_PROTEIN,KO
FALSE,1.0600897883188,-1.38753382364909,O89079,O89079,Coatomer subunit epsilon,Cope,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,6,34.567,10,4,2,3,1,18.9300003051758,17.4969005584717,18.3656997680664,15.9294004440308,NA,18.3071994781494,16.4295997619629,16.4190998077393,17.7812995910645,NA,NA,NA,20.3666000366211,30,IRAK1,NONE
FALSE,0.340701312649518,-1.19089889526367,O89086,O89086,RNA-binding protein 3,Rbm3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,16.604,9,4,3,2,0,19.8941993713379,19.0585994720459,17.698299407959,17.5988006591797,19.2360000610352,20.2061004638672,NA,19.2028007507324,16.1828002929688,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,1.38017271017664,0.776866912841797,O89090,O89090,Transcription factor Sp1,Sp1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,5,80.731,16,4,4,4,4,20.1495990753174,20.1800994873047,19.7651996612549,20.9820995330811,20.0792007446289,20.6165008544922,20.3696994781494,20.9321994781494,21.1236000061035,23.1867008209229,23.81369972229,23.1035003662109,24.1497001647949,30,IRAK1,NONE
FALSE,0,-1.22155094146729,O89098,O89098,Cystatin-F,Cst7,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,1,16.38,5,2,2,1,0,NA,17.9965000152588,17.0834007263184,17.2749996185303,16.3663005828857,NA,NA,NA,16.3183994293213,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0.0136951988036116,0.0460329055786133,O89100,O89100,GRB2-related adaptor protein 2,Grap2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,8,36.81,14,4,3,3,4,18.5440006256104,15.8906002044678,17.1434001922607,16.3504009246826,16.5400009155273,17.2548007965088,17.6786003112793,15.6766996383667,18.3607997894287,18.9678001403809,18.5995006561279,18.9206008911133,20.2651996612549,30,IRAK1,NONE
FALSE,1.68438377313169,-2.24009990692139,P00375,P00375,Dihydrofolate reductase,Dhfr,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,21.606,15,4,3,4,4,19.0694999694824,19.4451999664307,18.9862003326416,19.497200012207,19.4468994140625,21.1072006225586,16.971700668335,15.887900352478,17.9209995269775,22.2341995239258,23.0519008636475,22.3096008300781,22.4698009490967,30,IRAK1,NONE
FALSE,2.08143951110998,-2.23716672261556,P00493,P00493,Hypoxanthine-guanine phosphoribosyltransferase,Hprt1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,8,24.57,15,4,3,4,4,20.6042003631592,20.0771999359131,19.4144992828369,19.5247993469238,19.6086006164551,20.2206001281738,17.8868999481201,17.2248992919922,18.2726001739502,18.5790996551514,18.6832008361816,21.5718002319336,19.8878002166748,30,IRAK1,NONE
FALSE,0.623494025607855,-1.02626705169678,P00520,P00520,Tyrosine-protein kinase ABL1,Abl1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,7,122.67,12,4,3,4,1,15.7755002975464,16.232400894165,15.0113000869751,14.9258003234863,14.0655994415283,14.38450050354,13.4186000823975,14.8970003128052,15.6247997283936,NA,14.1084003448486,NA,NA,30,IRAK1,NONE
FALSE,0,1.90919971466064,P01786;P01790;P01789;P01794;P01793;P01792;P01791;P01788;P01787,P01786;P01790;P01789;P01794;P01793;P01792;P01791;P01788;P01787,Ig heavy chain V region MOPC 47A;Ig heavy chain V region M511;Ig heavy chain V region M603;Ig heavy chain V region HPCG14;Ig heavy chain V region HPCG13;Ig heavy chain V region HPCG8;Ig heavy chain V region HPCM6;Ig heavy chain V region H8;Ig heavy chain V regions TEPC 15/S107/HPCM1/HPCM2/HPCM3,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,1,12.374,11,2,4,2,3,NA,18.1599998474121,NA,19.6245994567871,20.1690998077393,19.8034000396729,20.7630996704102,19.3752994537354,NA,25.1434993743896,26.0631008148193,24.595100402832,NA,30,IRAK1,NONE
FALSE,2.82468045067602,1.54986635843913,P01831,P01831,Thy-1 membrane glycoprotein,Thy1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,18.08,15,4,3,4,4,25.434700012207,25.145299911499,24.9787006378174,26.2761001586914,26.0216999053955,26.3757991790771,26.5074005126953,26.6840991973877,27.0167999267578,28.402099609375,29.3068008422852,28.9552993774414,28.8945007324219,30,IRAK1,NONE
FALSE,0.0982152051617664,0.0814666748046875,P01899;P01897;P01896;P01895;P01898;P14430,P01899;P01897,"H-2 class I histocompatibility antigen, D-B alpha chain;H-2 class I histocompatibility antigen, L-D alpha chain",H2-D1;H2-L,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,8,40.836,16,4,4,4,4,20.6728992462158,20.842700958252,20.4748992919922,20.6525993347168,20.646800994873,21.6039009094238,20.2626991271973,20.7479000091553,21.2243003845215,21.1040992736816,21.3591003417969,21.6592998504639,21.3285007476807,30,IRAK1,NONE
FALSE,2.17703255182579,-0.964832941691082,P01901;P14428;P03991;P04223;P14426,P01901,"H-2 class I histocompatibility antigen, K-B alpha chain",H2-K1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,8,41.301,12,4,3,3,2,19.2500991821289,19.8521003723145,19.4549999237061,18.8672008514404,19.1765003204346,19.784200668335,18.4909000396729,18.4976005554199,18.6742000579834,20.2817001342773,NA,19.6093997955322,NA,30,IRAK1,NONE
FALSE,0,NA,P01942,P01942,Hemoglobin subunit alpha,Hba,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,15.085,5,2,0,0,3,21.3237991333008,NA,NA,NA,NA,NA,NA,NA,NA,22.3838005065918,NA,22.00119972229,22.3372993469238,30,IRAK1,NONE
FALSE,1.92237365850413,1.33030001322429,P84244;P02301,P84244;P02301,Histone H3.3;Histone H3.3C,H3f3a;H3f3c,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,15.328,16,4,4,4,4,27.5622997283936,26.6049995422363,27.0293998718262,27.7548999786377,26.9624996185303,27.8124008178711,28.6420993804932,28.3206996917725,28.2248001098633,30.5309009552002,31.3194999694824,31.9300994873047,31.0293998718262,30,IRAK1,NONE
FALSE,1.05909577194569,0.490100224812824,P03975,P03975,IgE-binding protein,Iap,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,21,62.747,16,4,4,4,4,26.4944000244141,26.19700050354,26.0858993530273,26.8330993652344,26.3572998046875,26.7887001037598,26.4097003936768,26.8150005340576,27.0228996276855,29.8962993621826,30.3743000030518,29.9855995178223,30.1576995849609,30,IRAK1,NONE
FALSE,0.0585699273411786,-0.452899614969891,P04104,P04104,"Keratin, type II cytoskeletal 1",Krt1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,9,65.605,10,3,1,4,2,22.480899810791,17.9988994598389,NA,14.4446001052856,NA,NA,19.3383007049561,22.6940994262695,17.3285999298096,NA,18.1697998046875,18.9437007904053,NA,30,IRAK1,NONE
FALSE,0.139629729382204,-0.164667129516602,P05064;P05063,P05064,Fructose-bisphosphate aldolase A,Aldoa,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,17,39.355,16,4,4,4,4,23.3407001495361,22.4290008544922,21.9631004333496,22.5065994262695,22.2185001373291,23.8929004669189,22.2320995330811,22.2674999237061,22.739200592041,24.4349002838135,25.2786998748779,24.3003997802734,24.8458995819092,30,IRAK1,NONE
FALSE,0.255690942027761,-0.409533182779946,P05132,P05132,cAMP-dependent protein kinase catalytic subunit alpha,Prkaca,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,7,40.57,14,4,3,3,4,19.3607997894287,19.1793994903564,19.1049995422363,19.4515991210938,19.4937992095947,19.8896999359131,19.2395992279053,17.5604000091553,19.6166000366211,22.8950996398926,22.6124000549316,22.1455001831055,20.5608997344971,30,IRAK1,NONE
FALSE,0,3.55770063400269,P05201,P05201,"Aspartate aminotransferase, cytoplasmic",Got1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,6,46.247,5,2,2,1,0,15.4619998931885,14.8324003219604,NA,NA,15.670599937439,18.5583000183105,18.7049007415771,NA,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0.0526328048234561,-0.304365952809652,P05202,P05202,"Aspartate aminotransferase, mitochondrial",Got2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,7,47.411,9,4,2,2,1,17.5072994232178,16.4729995727539,13.253399848938,NA,16.6597003936768,21.1324996948242,16.8262004852295,14.0542001724243,NA,NA,NA,18.9944000244141,NA,30,IRAK1,NONE
FALSE,2.03363454749715,-1.13363329569499,P05213,P05213,Tubulin alpha-1B chain,Tuba1b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,25,50.151,16,4,4,4,4,28.0272998809814,27.4530010223389,27.3020992279053,27.2285003662109,27.0478992462158,27.5027008056641,26.2775993347168,26.5025005340576,26.6014003753662,29.656400680542,30.1089000701904,29.68630027771,29.8199996948242,30,IRAK1,NONE
FALSE,0.284337543275805,-0.356365839640301,P05977;P09542,P05977;P09542,"Myosin light chain 1/3, skeletal muscle isoform;Myosin light chain 3",Myl1;Myl3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,1,20.594,12,4,4,4,0,21.2985992431641,20.1728992462158,19.6079998016357,19.9566993713379,19.7311992645264,20.3533000946045,20.1856002807617,19.8896999359131,19.9351005554199,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0.152256136241779,0.134566624959309,P06151;P00342,P06151,L-lactate dehydrogenase A chain,Ldha,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,14,36.498,16,4,4,4,4,23.9300003051758,23.091100692749,22.8659992218018,23.3787002563477,23.2388000488281,25.0988006591797,23.4487991333008,23.3118000030518,23.530200958252,25.6410999298096,26.0807991027832,25.6203002929688,25.7903003692627,30,IRAK1,NONE
FALSE,0.238767676111109,-0.212800343831383,P06240,P06240,Proto-oncogene tyrosine-protein kinase LCK,Lck,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,17,57.942,16,4,4,4,4,21.5004997253418,21.7700004577637,21.243200302124,21.9326000213623,21.3906002044678,21.5443000793457,20.6728992462158,21.4871997833252,21.7152004241943,23.1105003356934,23.3115005493164,22.8052005767822,23.2224998474121,30,IRAK1,NONE
FALSE,0.98265289983301,-0.570533116658527,P06537,P06537,Glucocorticoid receptor,Nr3c1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,12,86.052,16,4,4,4,4,18.7520999908447,18.0841999053955,18.2586002349854,18.7791004180908,18.1483001708984,18.8724994659424,17.4846000671387,18.1231002807617,17.7756004333496,20.1709003448486,20.5191993713379,20.2506999969482,21.0774002075195,30,IRAK1,NONE
FALSE,0.145584734771435,-0.308399836222332,P06745;CON__Q3ZBD7,P06745,Glucose-6-phosphate isomerase,Gpi,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,7,62.766,10,4,3,3,0,17.7488994598389,16.5373992919922,15.4990997314453,15.7479000091553,17.0272998809814,20.1257991790771,17.1721992492676,15.7915000915527,15.8964996337891,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0.899952173922293,-0.965883731842041,P06795;P21447;P21440,P06795;P21447,Multidrug resistance protein 1B;Multidrug resistance protein 1A,Abcb1b;Abcb1a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,11,140.99,9,4,3,2,0,17.7098999023438,16.7360000610352,16.7441005706787,16.1156005859375,16.1308002471924,17.1636009216309,NA,15.8420000076294,16.3528995513916,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,1.64017618030701,-0.87266731262207,P06800,P06800,Receptor-type tyrosine-protein phosphatase C,Ptprc,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,24,144.84,16,4,4,4,4,21.0508995056152,20.6123008728027,20.2656993865967,20.5564002990723,20.1900997161865,20.9811000823975,19.6021995544434,19.8848991394043,19.8237991333008,21.5543994903564,21.5520992279053,21.8125,21.918399810791,30,IRAK1,NONE
FALSE,1.26068284087499,-3.82612673441569,P06802,P06802,Ectonucleotide pyrophosphatase/phosphodiesterase family member 1;Alkaline phosphodiesterase I;Nucleotide pyrophosphatase,Enpp1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,103.17,11,4,3,4,0,16.2276000976563,16.1646995544434,14.2328004837036,14.1913003921509,14.0697994232178,15.506199836731,10.6688995361328,10.2443199157715,14.2335004806519,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0.423343467196653,-1.11316680908203,P06876,P06876,Transcriptional activator Myb,Myb,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,71.421,12,4,3,3,2,15.9394998550415,15.8447999954224,15.6360998153687,16.096399307251,16.294900894165,16.5333995819092,12.5719995498657,15.1410999298096,16.3677997589111,15.2806797027588,17.1391792297363,NA,NA,30,IRAK1,NONE
FALSE,0.661288954587063,2.15963300069173,P07091,P07091,Protein S100-A4,S100a4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,6,11.721,16,4,4,4,4,27.0694999694824,26.111400604248,25.3118991851807,26.1070995330811,25.7432994842529,26.5436000823975,31.0988998413086,27.0639991760254,26.8087997436523,27.5713005065918,26.6427993774414,25.4783992767334,26.1280994415283,30,IRAK1,NONE
FALSE,0.0708935513559734,-0.0883337656656913,P07356,P07356,Annexin A2,Anxa2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,17,38.676,16,4,4,4,4,21.176399230957,20.4764003753662,19.7028007507324,19.8656997680664,20.2548007965088,22.1228008270264,20.510799407959,20.1844997406006,20.395299911499,23.1163005828857,23.5587005615234,22.8612995147705,23.4452991485596,30,IRAK1,NONE
FALSE,2.10414817697407,-1.83886655171712,P07742,P07742,Ribonucleoside-diphosphate reductase large subunit,Rrm1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,17,90.209,16,4,4,4,4,19.7331008911133,19.5715007781982,19.1432991027832,18.7910995483398,18.6802005767822,19.5156002044678,17.0074996948242,17.818000793457,18.1058006286621,20.7154006958008,20.3099002838135,20.7751007080078,20.9150009155273,30,IRAK1,NONE
FALSE,2.06759014966042,-1.63029925028483,P07901,P07901,Heat shock protein HSP 90-alpha,Hsp90aa1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,28,84.787,16,4,4,4,4,22.7497997283936,22.5898990631104,21.8554000854492,21.636100769043,21.8680000305176,23.4451007843018,20.6284999847412,20.5186004638672,21.1571006774902,24.2332000732422,24.8892993927002,24.4517993927002,24.5995998382568,30,IRAK1,NONE
FALSE,0.37643503132014,-0.195082664489746,P07903,P07903,DNA excision repair protein ERCC-1,Ercc1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,32.909,12,4,2,3,3,17.6770992279053,17.7546005249023,17.3773994445801,17.375,16.9053993225098,NA,NA,17.6061000823975,17.2098007202148,20.9904003143311,NA,19.2136993408203,20.8388004302979,30,IRAK1,NONE
FALSE,0,-0.983666737874348,P08003,P08003,Protein disulfide-isomerase A4,Pdia4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,7,71.982,13,4,3,2,4,16.3752994537354,16.2082004547119,15.6288003921509,13.4598999023438,16.4894008636475,18.6931991577148,NA,15.0871000289917,NA,19.4673004150391,19.4918994903564,20.5650005340576,20.0210990905762,30,IRAK1,NONE
FALSE,0,-1.18630027770996,P08030,P08030,Adenine phosphoribosyltransferase,Aprt,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,19.724,8,4,3,1,0,17.3152008056641,17.0662002563477,16.9360008239746,16.0795001983643,16.1651000976563,18.1786994934082,NA,15.9195003509521,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,1.42675802173707,-1.65879948933919,P08113,P08113,Endoplasmin,Hsp90b1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,17,92.475,16,4,4,4,4,20.3386993408203,20.8227996826172,19.1313991546631,18.8220996856689,20.2749996185303,22.2194004058838,18.3894004821777,18.1208992004395,18.8062000274658,21.8514995574951,22.892599105835,22.2618999481201,22.7411994934082,30,IRAK1,NONE
FALSE,0.560402731349964,-1.78533363342285,P08249,P08249,"Malate dehydrogenase, mitochondrial",Mdh2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,12,35.611,14,4,2,4,4,19.5452995300293,19.4064998626709,15.3795003890991,NA,19.9881000518799,22.3516006469727,16.3915996551514,15.6656999588013,16.9179992675781,18.8145008087158,20.3621006011963,19.2761001586914,20.6011009216309,30,IRAK1,NONE
FALSE,0.341291101850568,-1.26586627960205,P08551,P08551,Neurofilament light polypeptide,Nefl,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,61.508,10,4,3,3,0,18.332799911499,17.6413993835449,16.9794006347656,17.2805004119873,16.7578010559082,17.9358997344971,13.4422998428345,17.5267009735107,18.1870002746582,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,1.56357085344056,0.701700846354168,P08752;B2RSH2,P08752,Guanine nucleotide-binding protein G(i) subunit alpha-2,Gnai2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,19,40.489,16,4,4,4,4,25.763599395752,25.4790992736816,25.1285991668701,26.1476993560791,25.4298000335693,25.7851009368896,26.0797004699707,26.0499000549316,26.3467998504639,27.4428005218506,27.8749008178711,27.3675003051758,27.6826992034912,30,IRAK1,NONE
FALSE,2.14707056639125,-0.889200210571289,P08775,P08775,DNA-directed RNA polymerase II subunit RPB1,Polr2a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,25,217.17,16,4,4,4,4,18.6688995361328,18.6341991424561,18.3868007659912,17.8353996276855,17.9666004180908,18.3852005004883,17.5200996398926,17.5256996154785,17.9764995574951,22.3432006835938,23.0191993713379,22.5986003875732,22.7719993591309,30,IRAK1,NONE
FALSE,0.569047109083171,-2.22028334935506,P09103,P09103,Protein disulfide-isomerase,P4hb,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,7,57.058,14,4,4,2,4,16.661600112915,17.5578994750977,13.421199798584,15.3168001174927,17.9029998779297,18.8563003540039,13.2987995147705,NA,14.0211000442505,18.2551002502441,19.9943008422852,18.7654991149902,19.7338008880615,30,IRAK1,NONE
FALSE,0.302950859340992,0.195799509684242,P09405,P09405,Nucleolin,Ncl,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,23,76.722,16,4,4,4,4,25.7670001983643,25.362699508667,24.9752006530762,25.5622997283936,25.3778991699219,25.8218994140625,25.3050994873047,25.6767997741699,25.7103996276855,28.3318996429443,28.9692001342773,28.5254001617432,28.7602996826172,30,IRAK1,NONE
FALSE,0.773760309593353,-1.13116709391276,P09411;P09041,P09411,Phosphoglycerate kinase 1,Pgk1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,15,44.55,16,4,4,4,4,20.8115005493164,20.8546009063721,18.8638000488281,19.7723007202148,21.0520992279053,22.8458003997803,19.2028007507324,18.7448997497559,19.18869972229,21.191499710083,21.9650993347168,21.6793994903564,21.2450008392334,30,IRAK1,NONE
FALSE,0.676722469051009,2.21094989776611,P09528,P09528,"Ferritin heavy chain;Ferritin heavy chain, N-terminally processed",Fth1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,5,21.066,12,3,3,2,4,NA,15.4706001281738,16.8082008361816,20.2301006317139,19.3719997406006,19.9661998748779,19.3652000427246,NA,17.3355007171631,22.4808006286621,22.9190006256104,22.7341003417969,22.7938995361328,30,IRAK1,NONE
FALSE,0.964703228548166,1.56816673278809,P0C090,P0C090,Roquin-2,Rc3h2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,131.29,15,4,3,4,4,12.5659999847412,13.6898994445801,14.479100227356,14.8241004943848,14.3353004455566,15.1630001068115,16.0251998901367,15.1921997070313,14.2221002578735,16.9848403930664,16.7788410186768,16.4911708831787,17.8852005004883,30,IRAK1,NONE
FALSE,0.822428312845349,1.36833381652832,Q3THW5;P0C0S6,Q3THW5;P0C0S6,Histone H2A.V;Histone H2A.Z,H2afv;H2afz,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,5,13.509,15,4,3,4,4,24.1574001312256,22.1483993530273,21.7397994995117,23.8715000152588,23.1131000518799,22.9610996246338,23.718900680542,24.375,24.0566997528076,28.1967010498047,28.6077003479004,28.5977001190186,28.4122009277344,30,IRAK1,NONE
FALSE,0.388618332161679,-0.715649604797363,P0C6A2,P0C6A2,Mastermind-like domain-containing protein 1,Mamld1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,87.597,5,2,1,2,0,18.3190994262695,18.4428997039795,NA,NA,NA,18.3001003265381,16.9780006408691,18.3526992797852,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,1.49677674414693,0.706432660420734,P0C6F1,P0C6F1,"Dynein heavy chain 2, axonemal",Dnah2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,511.56,12,4,3,4,1,15.1577005386353,14.9777002334595,14.9448003768921,15.6571998596191,15.7536001205444,15.773699760437,15.4554996490479,15.6033000946045,16.1406993865967,16.1397705078125,NA,NA,NA,30,IRAK1,NONE
FALSE,1.17159329106333,-0.821067174275715,P0DP28;P0DP27;P0DP26;Q9D6P8,P0DP28;P0DP27;P0DP26;Q9D6P8,Calmodulin-like protein 3,Calml3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,16.837,16,4,4,4,4,21.3117008209229,20.6009998321533,20.9549999237061,21.07080078125,20.1233997344971,20.5275993347168,20.5268001556396,19.6485996246338,20.2290992736816,24.3197002410889,23.4643001556396,23.3495006561279,23.5426998138428,30,IRAK1,NONE
TRUE,2.18204386330595,-3.51111602783203,P10107,P10107,Annexin A1,Anxa1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,9,38.734,10,4,3,2,1,18.8554992675781,18.6474990844727,18.6683006286621,15.943699836731,19.8325996398926,20.3218994140625,14.5267000198364,15.8986005783081,NA,NA,NA,NA,17.753999710083,30,IRAK1,NONE
FALSE,0.432556335994335,-0.221766153971352,P10126;P62631,P10126;P62631,Elongation factor 1-alpha 1;Elongation factor 1-alpha 2,Eef1a1;Eef1a2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,20,50.113,16,4,4,4,4,26.908899307251,26.7712001800537,26.298999786377,26.3414001464844,26.153600692749,27.0746002197266,26.2837009429932,26.3591995239258,26.6709003448486,29.8066005706787,30.2138004302979,29.8204002380371,30.092700958252,30,IRAK1,NONE
FALSE,0.111907144831699,0.195532480875652,P10400,P10400,Retrovirus-related Pol polyprotein;Reverse transcriptase;Endonuclease,Pol,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,13.302,15,4,3,4,4,20.2478008270264,20.4022006988525,20.4974002838135,21.1341991424561,20.6089992523193,21.5655994415283,19.3486995697021,20.9622001647949,21.4230995178223,22.9969997406006,23.7283000946045,23.3076000213623,23.364200592041,30,IRAK1,NONE
FALSE,0.227738440523201,0.352199554443359,P10404,P10404,MLV-related proviral Env polyprotein;Surface protein;Transmembrane protein,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,6,69.612,12,4,3,3,2,20.2264003753662,18.3812007904053,19.9393997192383,20.1790008544922,20.1326999664307,20.1329002380371,19.4794998168945,20.0410995483398,20.0830001831055,NA,20.0034999847412,NA,18.7938995361328,30,IRAK1,NONE
